comparison,mode,source_file,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,answer_word_count,citation_sequence,cited_answer_sentences
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_11.txt,one_product_current,BEIS,original_2023_2024,11,15,11-15,14,Travelpro,1,1,2.0,0.5,2,0.8,0,electronics_convenience;handle;lock_security;packing_organization;wheels_mobility,5,0.2631578947368421,0.06533696489617487,0.1282051282051282,0.26826307449070597,215,BEIS > Travelpro > Delsey > Monos > INUSA,"[Travelpro]

Delsey also offers helpful convenience features, including a USB port for charging on the move, a removable pouch, mesh zippered pockets, included laundry and shoe bags, dual-density double-spinner wheels, soft-grip handles, and a TSA-accepted lock."
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_11.txt,one_product_current,BEIS,original_2023_2024,11,15,11-15,14,Delsey,1,1,3.0,0.3333333333333333,3,0.6,0,lock_security;packing_organization;wheels_mobility,3,0.15789473684210525,0.06129293279677203,0.1,0.2088375339277755,215,BEIS > Travelpro > Delsey > Monos > INUSA,"[Delsey] Monos offers useful packing and travel features such as a zipped panel, a compression pad, ballistic nylon straps, generously sized pockets, whisper-quiet wheels, and an integrated TSA-approved lock."
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_11.txt,one_product_current,BEIS,original_2023_2024,11,15,11-15,14,INUSA,1,1,5.0,0.2,5,0.2,0,electronics_convenience,1,0.05263157894736842,0.01550678372405975,0.0,0.13696100586761897,215,BEIS > Travelpro > Delsey > Monos > INUSA,[INUSA] None of the provided product-page texts mention dedicated tracking-device storage.
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_11.txt,one_product_current,BEIS,original_2023_2024,11,15,11-15,15,Monos,1,2,5.0,0.2,5,0.2,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.04061593132440282,0.05084745762711865,0.2645222347335097,271,Travelpro > Delsey > BEIS > INUSA > Monos > Travelpro > BEIS > Delsey > INUSA > Monos,"[Monos] Before purchase, a shopper should double-check each bag’s dimensions against the exact airline and fare rules they use most often, especially expanded dimensions for Travelpro and BEIS, the Carry-On Plus size for Delsey, INUSA’s height including wheels, and Monos’s exact measurements because they are not included in the provided text. [Travelpro] [BEIS] [Delsey] [INUSA] [Monos]"
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_11.txt,one_product_current,BEIS,current_2026,11,15,11-15,15,BEIS,1,2,3.0,0.3333333333333333,3,0.6,0,capacity_volume;dimensions;lock_security;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,9,0.47368421052631576,0.05329829279232682,0.0,0.33872983399706186,271,Travelpro > Delsey > BEIS > INUSA > Monos > Travelpro > BEIS > Delsey > INUSA > Monos,"[BEIS]

INUSA provides useful basics such as material, weight, dimensions, wheel-exclusion guidance, lock, handles, zippers, and airline suitability language, but shoppers should double-check the true overall dimensions with wheels, warranty and return terms, capacity, and exact airline fit. [Travelpro] [BEIS] [Delsey] [INUSA] [Monos]"
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_11.txt,one_product_current,BEIS,original_2023_2024,11,15,11-15,15,Travelpro,1,2,1.0,1.0,1,1.0,1,capacity_volume;dimensions;overhead_bin_or_airline_fit;sustainability;warranty_trial_return;weight,6,0.3157894736842105,0.07564031829894292,0.02702702702702703,0.4490066791173514,271,Travelpro > Delsey > BEIS > INUSA > Monos > Travelpro > BEIS > Delsey > INUSA > Monos,"[Travelpro] Delsey is also strong because it gives exterior and interior dimensions, weight, volume, material, airline-fit cautions, warranty information, a FAQ explaining Carry-On versus Carry-On Plus fit, and detailed feature explanations. [Travelpro] [BEIS] [Delsey] [INUSA] [Monos]"
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_11.txt,one_product_current,BEIS,original_2023_2024,11,15,11-15,15,Delsey,1,2,2.0,0.5,2,0.8,0,capacity_volume;cleaning_care;dimensions;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,8,0.42105263157894735,0.0649895723370509,0.023809523809523808,0.36744653602129485,271,Travelpro > Delsey > BEIS > INUSA > Monos > Travelpro > BEIS > Delsey > INUSA > Monos,"[Delsey] BEIS is fairly clear because it gives exterior and interior dimensions, weight, capacity, material, care instructions, warranty mention, and detailed convenience features, but shoppers should double-check airline fit when expanded and whether its 22.8 in. [Travelpro] [BEIS] [Delsey] [INUSA] [Monos]"
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_11.txt,one_product_current,BEIS,original_2023_2024,11,15,11-15,15,INUSA,1,2,4.0,0.25,4,0.4,0,capacity_volume;cleaning_care;dimensions;durability_protection;handle;overhead_bin_or_airline_fit;packing_organization;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,11,0.5789473684210527,0.0296358312706013,0.0,0.3383833066049975,271,Travelpro > Delsey > BEIS > INUSA > Monos > Travelpro > BEIS > Delsey > INUSA > Monos,"[INUSA] Monos provides appealing claims about airline fit, materials, handle design, interior organization, warranty, and trial period, but the provided text leaves important purchase questions unanswered because it does not include exact dimensions, weight, volume, cleaning guidance, scuff or scratch resistance, or sustainability specifics. [Travelpro] [BEIS] [Delsey] [INUSA] [Monos]"
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_16.txt,one_product_current,BEIS,original_2023_2024,16,20,16-20,16,Monos,1,1,4.0,0.25,4,0.4,0,capacity_volume;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,6,0.3157894736842105,0.07924853371934248,0.08620689655172414,0.22527196929680254,258,BEIS > Travelpro > Delsey > Monos > INUSA > Delsey > Travelpro,"[Monos]
I would be cautious with INUSA because it clearly says carry-on spinner, hardside/hard-flex PC/ABS construction, four 360° spinner wheels, a built-in TSA-approved lock, and a Travel Sentry® Approved lock, but the supplied page does not provide a liter capacity, so the “at least about 37 L” requirement cannot be verified from the text."
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_16.txt,one_product_current,BEIS,current_2026,16,20,16-20,16,BEIS,1,1,1.0,1.0,1,1.0,1,capacity_volume;expansion;lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,6,0.3157894736842105,0.06725586451937204,0.15,0.38244240097404986,258,BEIS > Travelpro > Delsey > Monos > INUSA > Delsey > Travelpro,"[BEIS]
Travelpro clearly meets the checklist: it is marketed as a carry-on expandable hardside spinner, uses a 100% polycarbonate hard shell, has MagnaTrac self-aligning spinner wheels, has a built-in TSA-approved lock, and lists 45 L of volume."
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_16.txt,one_product_current,BEIS,original_2023_2024,16,20,16-20,16,Travelpro,1,2,2.0,0.5,2,0.8,0,capacity_volume;lock_security;material_shell;overhead_bin_or_airline_fit;wheels_mobility,5,0.2631578947368421,0.09763176494795865,0.11363636363636363,0.3558700531490813,258,BEIS > Travelpro > Delsey > Monos > INUSA > Delsey > Travelpro,"[Travelpro]
Delsey also appears to meet the checklist if the page’s “TSA-accepted lock” wording satisfies your TSA-lock requirement: it is a Carry-On Plus Spinner with 360° spinner wheels, a 100% polycarbonate shell, a TSA-accepted lock, and 44 L of volume. [Delsey] [Travelpro]"
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_16.txt,one_product_current,BEIS,original_2023_2024,16,20,16-20,16,Delsey,1,2,3.0,0.3333333333333333,3,0.6,0,capacity_volume;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight;wheels_mobility,8,0.42105263157894735,0.08893367741942589,0.06382978723404255,0.3449050632181143,258,BEIS > Travelpro > Delsey > Monos > INUSA > Delsey > Travelpro,"[Delsey]
I would be cautious with Monos for this strict checklist because the provided page clearly says carry-on, polycarbonate shell, TSA-approved lock, and whisper-quiet wheels, but it does not provide capacity, weight, dimensions, or explicit spinner/360° wheel wording in the supplied text. [Delsey] [Travelpro]"
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_16.txt,one_product_current,BEIS,original_2023_2024,16,20,16-20,16,INUSA,1,1,5.0,0.2,5,0.2,0,overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,3,0.15789473684210525,0.030109207847695475,0.03333333333333333,0.16593412227129348,258,BEIS > Travelpro > Delsey > Monos > INUSA > Delsey > Travelpro,"[INUSA]
Delsey and Travelpro both include airline-fit caveats: Delsey says size and weight restrictions vary by airline, while Travelpro says the fully expanded carry-on may not meet airline restrictions."
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_16.txt,one_product_current,BEIS,original_2023_2024,16,20,16-20,17,Monos,1,1,6.0,0.16666666666666666,5,0.2,0,capacity_volume;expansion;packing_organization;weight,4,0.21052631578947367,0.014705698912933633,0.0,0.16171306960714812,285,BEIS > BEIS > Delsey > Travelpro > INUSA > Monos > BEIS > Delsey,"[Monos]
My pick for most packing space per pound is BEIS, especially for an overpacker who will use the expansion and organization features."
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_16.txt,one_product_current,BEIS,current_2026,16,20,16-20,17,BEIS,1,3,1.0,1.0,1,1.0,1,capacity_volume;electronics_convenience;expansion;lock_security;overhead_bin_or_airline_fit;packing_organization;weight;wheels_mobility,8,0.42105263157894735,0.17118905049334332,0.12727272727272726,0.5875392455053672,285,BEIS > BEIS > Delsey > Travelpro > INUSA > Monos > BEIS > Delsey,"[BEIS]
BEIS also keeps useful features with that packing space, including a TSA-approved lock, 360° wheels, expandable space, compression straps, a weight indicator, a retractable bag strap, and multiple pouches for shoes, dirty clothes, undergarments, damp clothing, and valuables. [BEIS]
Delsey is the cleanest lighter-weight alternative: it lists 44 L at 7.74 lbs, or about 5.7 L per lb, and it adds dual-density spinner wheels, a TSA-accepted lock, SECURITECH® zipper, USB port, compression straps, a zippered divider, mesh pockets, and included laundry and shoe bags. [BEIS]
My pick for a more balanced, lighter carry-on with very clear capacity, security, mobility, organization, and travel-use language is Delsey."
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_16.txt,one_product_current,BEIS,original_2023_2024,16,20,16-20,17,Travelpro,1,1,4.0,0.25,3,0.6,0,capacity_volume;tradeoff_or_limitation;weight,3,0.15789473684210525,0.034494862802974376,0.07142857142857142,0.18252553897663498,285,BEIS > BEIS > Delsey > Travelpro > INUSA > Monos > BEIS > Delsey,"[Travelpro]
INUSA is the lightest listed suitcase at 5.9 lbs, but because the page does not state capacity, it cannot be fairly judged on capacity-to-weight tradeoff."
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_16.txt,one_product_current,BEIS,original_2023_2024,16,20,16-20,17,Delsey,1,2,3.0,0.3333333333333333,2,0.8,0,capacity_volume;cleaning_care;durability_protection;electronics_convenience;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,9,0.47368421052631576,0.06671762624149341,0.03571428571428571,0.34677084354403803,285,BEIS > BEIS > Delsey > Travelpro > INUSA > Monos > BEIS > Delsey,"[Delsey]
Travelpro is slightly behind Delsey on the simple ratio at 45 L and 8.1 lbs, or about 5.6 L per lb, but it has strong convenience features such as a TSA-approved lock, PrecisionGlide® spinner system, USB A & C ports, an external battery pocket, divider panels, accessory pockets, and a water-resistant pocket. [Delsey]"
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_16.txt,one_product_current,BEIS,original_2023_2024,16,20,16-20,17,INUSA,1,1,5.0,0.2,4,0.4,0,capacity_volume;tradeoff_or_limitation;weight,3,0.15789473684210525,0.014711536704947546,0.0,0.1578545880427439,285,BEIS > BEIS > Delsey > Travelpro > INUSA > Monos > BEIS > Delsey,"[INUSA]
Monos cannot be fairly compared on this question because the supplied page does not provide weight or capacity."
01_2023_2024_original_vs_2026_current,one_product_current,beis_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\beis_2023vs2026_16.txt,one_product_current,BEIS,original_2023_2024,16,20,16-20,18,Monos,1,2,6.0,0.16666666666666666,5,0.2,0,comparison_ready_evidence;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.06168737148618548,0.08333333333333333,0.25641642166565815,372,Travelpro > Travelpro > BEIS > Delsey > INUSA > Monos > Travelpro > Monos,"[Monos]
For a first serious carry-on buyer who wants the least guesswork from the page, I would start with Travelpro; for a buyer who values international-style overhead-bin language and premium simplicity more than detailed specs, Monos is also attractive but less complete in the provided text. [Travelpro] [Monos]"
