comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_baseline,delta_top1_cited_share,delta_pais
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,16,20,16-20,18,Monos,1,2,2.0,0.5,2,0.8,0.2222222222222222,2,0.8,0,1,2,2.0,0.5,0.2,2,0.8,2,0,capacity_volume;dimensions;expansion;packing_organization,4,0.21052631578947367,0.0364453252532255,0.0,0.3160609948752065,0.5789473684210527,15,4,404,Travelpro > Monos > BEIS > INUSA > Travelpro > Travelpro > Delsey > Delsey > Monos,"[Monos]

For overpackers, BÉIS is the strongest match because it lists 49-61 L of capacity, a two-inch expansion, four-point compression straps, a detachable compression flap, and separate pouches for dirty clothes, shoes, undergarments, and damp clothing. [Monos]","Monos is a good alternative default for a shopper who values a simple premium carry-on with strong trust signals, because the page highlights a 4.9 rating from 1,355 reviews, limited lifetime warranty, 100-day trial, TSA-approved lock, polycarbonate shell, interior compression, and overhead-bin fit for almost any flight, but it is less complete for spec-by-spec comparison because the supplied text does not list capacity or weight. For shoppers who want a polished premium carry-on with storage efficiency and strong review/trial signals rather than maximum listed specs, Monos fits well because it emphasizes premium materials, an aerospace-grade polycarbonate shell, TSA security, interior compression, pockets, a zipped panel for shoes, a limited lifetime warranty, and a 100-day trial.",1.0,2.0,0.14285714285714285,4.0,0.4,0.0,9.0,0.47368421052631576,0.04359890094023633,0.023809523809523808,0.3022661461028342,1.0,1.0,0.16666666666666666,0.2,0.25,4.0,0.4,4.0,7.0,0.0,0.38461538461538464,9.0,4.0,baseline_16.txt,16-20,True,0.0,0.0,0.35714285714285715,-2.0,0.4,0.0,-5.0,-0.2631578947368421,-0.0071535756870108325,-0.023809523809523808,0.013794848772372303,0.0,1.0,0.033333333333333354,0.0222222222222222,0.25,-2.0,0.4,-2.0,-5.0,0.8,0.19433198380566802,6.0,0.0,0.0,0.0,2.0,0.0,0.013794848772372303
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,16,20,16-20,19,Monos,1,1,1.0,1.0,1,1.0,0.16666666666666666,1,1.0,1,1,1,1.0,1.0,0.2,1,1.0,1,1,capacity_volume;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,4,0.21052631578947367,0.04268127916409639,0.057692307692307696,0.3426286984778935,-0.1111111111111111,4,5,258,Monos > BEIS > Delsey > INUSA > Travelpro > Travelpro,"[Monos]

I would not recommend BÉIS for a shopper who wants the most conservative carry-on size or who tends to pack to the absolute maximum without checking airline limits, because the page lists a large 49-61 L capacity and tells shoppers to adhere to airline guidelines and check airline weight-limit restrictions.","I would not recommend Monos for a shopper who needs every major spec confirmed before buying, because the supplied page does not list capacity, weight, or dimensions and does not explicitly describe the wheels as spinner wheels.",1.0,2.0,0.125,5.0,0.2,0.0,3.0,0.15789473684210525,0.0281596533037138,0.0,0.22887754469583046,1.0,1.0,0.2,0.2222222222222222,0.2,5.0,0.2,5.0,8.0,0.0,0.0,2.0,2.0,baseline_16.txt,16-20,True,0.0,-1.0,0.875,-4.0,0.8,1.0,1.0,0.05263157894736842,0.014521625860382591,0.057692307692307696,0.11375115378206305,0.0,0.0,0.0,-0.05555555555555555,0.8,-4.0,0.8,-4.0,-7.0,1.0,-0.1111111111111111,2.0,3.0,0.0,-1.0,4.0,1.0,0.11375115378206305
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_16.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,16,20,16-20,20,Monos,1,2,4.0,0.25,4,0.4,0.2857142857142857,4,0.4,0,1,2,6.0,0.16666666666666666,0.2222222222222222,4,0.4,4,0,capacity_volume;comparison_ready_evidence;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation;weight;wheels_mobility,10,0.5263157894736842,0.04351597613446667,0.037037037037037035,0.3361885753438524,0.16666666666666666,7,5,297,Travelpro > Delsey > BEIS > Monos > Monos > INUSA > INUSA,"[Monos] However, the Monos page feels less complete for comparison because the supplied text does not list capacity, weight, dimensions, or explicit spinner-wheel language. [Monos] INUSA gives useful basics such as sale price, weight, dimensions, hardside PC/ABS construction, 360-degree wheels, TSA-approved and Travel Sentry-approved locking, handles, zippers, and airline-suitability language.","Monos has strong trust and travel-use language because it lists a 4.9 rating from 1,355 reviews, limited lifetime warranty, 100-day trial, free shipping, overhead-bin fit language, TSA-approved lock, polycarbonate shell, YKK zippers, interior compression, and storage pockets. However, the Monos page feels less complete for comparison because the supplied text does not list capacity, weight, dimensions, or explicit spinner-wheel language.",1.0,1.0,0.16666666666666666,4.0,0.4,0.0,11.0,0.5789473684210527,0.04446846015687066,0.047619047619047616,0.24849268952510847,1.0,1.0,0.2,0.125,0.25,4.0,0.4,4.0,6.0,0.0,0.3333333333333333,2.0,1.0,baseline_16.txt,16-20,True,0.0,1.0,0.08333333333333334,0.0,0.0,0.0,-1.0,-0.052631578947368474,-0.0009524840224039849,-0.010582010582010581,0.08769588581874391,0.0,1.0,0.0222222222222222,0.1607142857142857,-0.08333333333333334,0.0,0.0,0.0,-2.0,0.4,-0.16666666666666666,5.0,4.0,0.0,1.0,0.0,0.0,0.08769588581874391
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,6,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,141,Delsey > Delsey > Delsey > BEIS,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,7,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,137,Travelpro > Travelpro > Travelpro > Travelpro,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,8,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,167,INUSA > INUSA > INUSA > Travelpro > BEIS > Delsey > INUSA,,,1.0,1.0,0.2,4.0,0.4,0.0,0.0,0.0,0.021657107744073298,0.0,0.12766475488214798,1.0,1.0,0.16666666666666666,0.2,0.16666666666666666,4.0,0.4,4.0,5.0,0.2,1.0,3.0,0.0,baseline_6.txt,6-10,True,-1.0,-1.0,-0.2,2.0,-0.4,0.0,0.0,0.0,-0.021657107744073298,0.0,-0.12766475488214798,-1.0,-1.0,-0.16666666666666666,-0.2,-0.16666666666666666,2.0,-0.4,2.0,1.0,-0.2,-1.0,-3.0,0.0,-1.0,-1.0,-2.0,0.0,-0.12766475488214798
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,9,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.14285714285714285,3,0.6,0,1,1,3.0,0.3333333333333333,0.14285714285714285,3,0.6,3,0,cleaning_care;durability_protection;lock_security;material_shell;price_value,5,0.2631578947368421,0.05286959845099417,0.0,0.21320549863756724,1.0,3,0,191,Delsey > Travelpro > Monos > INUSA > BEIS > Delsey > Travelpro,"[Monos]
INUSA is the budget protection/security standout because it has a PC/ABS hard-flex shell with water- and scratch-resistant micro diamond finish, an impact-resistant design, self-repairable oversized zippers, and a Travel Sentry-approved TSA lock.","Monos stands out for premium shell and closure details because it lists an unbreakable aerospace-grade polycarbonate shell, an integrated TSA-approved lock, reverse coil YKK zippers, and color-coordinated gaskets.",1.0,2.0,0.3333333333333333,3.0,0.6,0.0,6.0,0.3157894736842105,0.036821157522387356,0.0,0.30385545957465293,1.0,2.0,0.2,0.2,0.3333333333333333,3.0,0.6,3.0,3.0,0.6,0.7777777777777778,8.0,1.0,baseline_6.txt,6-10,True,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.016048440928606814,0.0,-0.09064996093708569,0.0,-1.0,-0.05714285714285716,-0.05714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,-5.0,-1.0,0.0,-1.0,0.0,0.0,-0.09064996093708569
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,10,Monos,1,1,6.0,0.16666666666666666,6,0.0,0.1,3,0.6,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.018710514703469516,0.0,0.12040876960736058,0.0,0,0,159,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Monos > BEIS > Travelpro > Delsey > INUSA,[Monos] [BEIS] [Travelpro] [Delsey] [INUSA],,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,1.0,1.0,0.16666666666666666,-3.0,0.6,0.0,0.0,0.0,0.018710514703469516,0.0,0.12040876960736058,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.12040876960736058
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,1,Travelpro,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,1,3.0,0.3333333333333333,0.16666666666666666,2,0.8,2,0,capacity_volume;dimensions;tradeoff_or_limitation;trip_length,4,0.21052631578947367,0.028857132755992426,0.0625,0.24058502304242654,0.6,4,1,178,Delsey > Travelpro > BEIS > Monos > INUSA,"[Travelpro]
BEIS offers the largest stated capacity range at 49-61 L and expands an extra two inches, but the provided page does not state a 3-5 day trip recommendation, so I would treat it as a good higher-capacity option rather than the most clearly matched one.","Travelpro is also a strong choice if you want a little more packing flexibility, because the Carry-On Expandable Hardside Spinner is listed for a 4-6 day trip with 7-11 outfits, 45 L volume, and a 2-inch expansion option.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,0.0,0.0,0.05071619975021293,0.0,0.1601432399500426,1.0,2.0,0.5,0.3333333333333333,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,-0.3333333333333333,1.0,2.0,baseline_1.txt,1-5,True,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,4.0,0.21052631578947367,-0.021859066994220504,0.0625,0.08044178309238395,0.0,-1.0,-0.33333333333333337,-0.1333333333333333,0.0,0.0,0.0,0.0,-1.0,0.20000000000000007,0.9333333333333333,3.0,-1.0,0.0,0.0,0.0,0.0,0.08044178309238395
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,2,Travelpro,1,1,1.0,1.0,1,1.0,0.25,1,1.0,1,1,2,1.0,1.0,0.3333333333333333,1,1.0,1,1,durability_protection;lock_security;material_shell,3,0.15789473684210525,0.04512995688002274,0.075,0.3351882720777589,1.0,5,0,174,Travelpro > Delsey > Monos > INUSA,"[Travelpro]
Delsey is an excellent alternative if zipper security matters most, because it has a 100% polycarbonate shell, shock-absorbing corner protectors, an integrated TSA-accepted lock, and a patented SECURITECH zipper described as 3x more resistant than a standard zipper.","Travelpro and Delsey seem strongest for durability and protection, with Travelpro slightly ahead for all-around impact protection because its page describes an ultra-strong 100% polycarbonate shell that flexes on impact to help prevent cracking and protect contents, aluminum corner armor for high-impact areas, a scuff-reducing textured finish, and a built-in TSA-approved lock.",1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.09899209912354011,0.23076923076923078,0.4526594184751804,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,baseline_1.txt,1-5,True,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05386214224351737,-0.15576923076923077,-0.11747114639742146,0.0,1.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-0.11747114639742146
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,3,Travelpro,1,1,1.0,1.0,1,1.0,0.25,1,1.0,1,1,2,1.0,1.0,0.3333333333333333,1,1.0,1,1,handle;wheels_mobility,2,0.10526315789473684,0.022504047541483947,0.05263157894736842,0.3167815112626828,0.7142857142857143,6,1,155,Travelpro > BEIS > Delsey > INUSA,"[Travelpro]
BEIS is the best close alternative for easy airport and street movement, because its page says the suitcase has 360-degree smooth-rolling Hinomoto wheels, a cushioned trolley handle, and will glide through airports, streets, and hallways effortlessly.","Travelpro seems best if you want the most controlled movement through airports and crowded spaces, because its PrecisionGlide System includes eight MagnaTrac self-aligning spinner wheels, a sturdy four-stop adjustable PowerScope Lite handle, and a comfortable Contour Grip for precise control and effortless rolling. INUSA is the lightest option in the provided specs at 5.9 lbs and has four silent 360-degree spinner wheels, which could help with lifting and basic mobility, but the page gives less detail about control features than Travelpro or BEIS.",1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.04222136823987895,0.16666666666666666,0.43168988768306354,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,baseline_1.txt,1-5,True,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.019717320698395005,-0.11403508771929824,-0.11490837642038076,0.0,1.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.2857142857142857,2.0,1.0,0.0,-1.0,0.0,0.0,-0.11490837642038076
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,4,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,3.0,0.3333333333333333,0.2,3,0.6,3,0,dimensions;packing_organization;tradeoff_or_limitation,3,0.15789473684210525,0.01319401048598404,0.06451612903225806,0.19389516882045657,-1.0,0,1,173,BEIS > Delsey > Travelpro > Monos > INUSA,"[Travelpro]
Monos has a thoughtful but less itemized interior in the provided text, with a zipped panel for shoes and other items, a compression pad, ballistic nylon straps, and generously sized pockets.","Travelpro offers practical organization through a clamshell design, two zippered divider panels, multiple accessory pockets, and a water-resistant pocket for damp items or toiletries.",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,1.0,1.0,0.3333333333333333,-3.0,0.6,0.0,3.0,0.15789473684210525,0.01319401048598404,0.06451612903225806,0.19389516882045657,1.0,1.0,0.2,0.2,0.3333333333333333,-3.0,0.6,-3.0,-3.0,0.6,-1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.19389516882045657
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,5,Travelpro,1,3,1.0,1.0,1,1.0,0.375,1,1.0,1,1,2,1.0,1.0,0.25,1,1.0,1,1,capacity_volume;dimensions;lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;weight,7,0.3684210526315789,0.1285055797391316,0.15517241379310345,0.5726611885431075,0.2631578947368421,12,7,249,Travelpro > Travelpro > Monos > Monos > Travelpro > Delsey > BEIS > INUSA,"[Travelpro]
Its main limitation is also clearly stated: the fully expanded carry-on may not meet airline restrictions, so it is safest as a carry-on when not expanded or when checked against the airline’s rules. [Travelpro]
Monos is another very confidence-building option because its page says it is designed to fit in the overhead bin of almost any flight anywhere in the world, includes a TSA-approved lock, has a limited lifetime warranty, and offers a 100-day trial. [Monos] [Travelpro]
Delsey has strong confidence signals too, including listed dimensions, 44 L volume, TSA lock, SECURITECH zipper, most-domestic-airline carry-on language, and warranty information, but it also warns that size and weight restrictions vary by airline.","Travelpro gives the best overall purchase confidence from the provided pages because it includes exact overall dimensions, case dimensions, weight, volume, sizer-bin testing for overhead bins on most major US airlines, a built-in TSA-approved lock, a limited worry-free warranty, a first-five-years Trusted Companion Promise when registered, and a 100-day trial with return shipping paid. However, the provided Monos text does not include exact dimensions, weight, or volume, so Travelpro gives more complete purchase-decision information.",1.0,3.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.1288372892123556,0.2905982905982906,0.5719887803795831,1.0,4.0,0.4,0.5,1.0,1.0,1.0,1.0,1.0,1.0,-0.043478260869565216,11.0,12.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,-0.00033170947322400113,-0.13542587680518717,0.0006724081635244294,0.0,-2.0,-0.15000000000000002,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.30663615560640733,1.0,-5.0,0.0,0.0,0.0,0.0,0.0006724081635244294
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,11,15,11-15,11,Travelpro,1,2,2.0,0.5,2,0.8,0.3333333333333333,2,0.8,0,1,4,2.0,0.5,0.4,2,0.8,2,0,overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,3,0.15789473684210525,0.08610240653414461,0.1875,0.3435910953419166,-0.4117647058823529,5,12,294,Monos > Travelpro > Travelpro > Delsey > BEIS > INUSA,"[Travelpro]

Travelpro has a clear limitation: the fully expanded carry-on may not meet airline restrictions, so it is safer for strict flights when not expanded. [Travelpro] Delsey has a possible limitation because this is the larger Carry-On Plus Spinner; the page says it fits overhead on most U.S.","The safest-looking options for stricter carry-on rules are Monos and the unexpanded Travelpro. Travelpro also looks relatively safe for U.S. Travelpro has a clear limitation: the fully expanded carry-on may not meet airline restrictions, so it is safer for strict flights when not expanded. BEIS gives exterior dimensions of 40 cm W x 58 cm H x 25 cm D, says it is carry-on-friendly, and notes the bag expands, but it also tells shoppers to adhere to airline guidelines and check airline weight restrictions, so the page does not give as strong an airline-fit assurance as Monos or Travelpro.",1.0,3.0,0.5,2.0,0.8,0.0,2.0,0.10526315789473684,0.07263674692210109,0.1836734693877551,0.41313100137153086,1.0,3.0,0.3,0.3333333333333333,0.5,2.0,0.8,2.0,2.0,0.8,-0.3333333333333333,3.0,6.0,baseline_11.txt,11-15,True,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.013465659612043518,0.0038265306122448883,-0.06953990602961424,0.0,1.0,0.10000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0784313725490196,2.0,6.0,0.0,-1.0,0.0,0.0,-0.06953990602961424
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_11.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,11,15,11-15,12,Travelpro,1,2,1.0,1.0,1,1.0,0.3333333333333333,1,1.0,1,1,2,1.0,1.0,0.3333333333333333,1,1.0,1,1,cleaning_care;dimensions;durability_protection;lock_security;packing_organization,5,0.2631578947368421,0.08557221021624267,0.22413793103448276,0.47003337731245604,1.0,7,0,199,Travelpro > Travelpro > BEIS > INUSA > Delsey > Monos,"[Travelpro] Travelpro also mentions aluminum corner armor for high-impact areas and a water-resistant interior pocket for damp items or toiletries. [Travelpro]

BEIS is another strong option for cleaning and stains because the page lists care as spot clean, says the lining is durable and easy to spot clean, mentions water-resistant zipper tape, and specifically calls out stain resistance.","Travelpro gives some of the clearest easy-care and appearance-protection claims: it says the shell is easy to clean, made from ultra-strong 100% polycarbonate, and has a textured finish that helps reduce the visibility of scuffs or scratching. Travelpro also mentions aluminum corner armor for high-impact areas and a water-resistant interior pocket for damp items or toiletries.",1.0,3.0,1.0,1.0,1.0,1.0,7.0,0.3684210526315789,0.0892620264660613,0.22,0.5745366158195281,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.0,baseline_11.txt,11-15,True,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,-0.0036898162498186227,0.004137931034482761,-0.10450323850707205,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,-0.10450323850707205
