comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_current,ref_count_current,first_citation_score_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_mentioned_current,brand_mention_count_current,mention_share_of_voice_current,citation_share_of_voice_current,first_mention_score_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,citation_position_proxy_current,citation_position_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,source_file_current,prompt_set_label_current,current_baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_current,delta_top1_cited_share,delta_pais
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_16.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,16,20,16-20,17,Monos,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,8.0,0.125,0.125,5,0.2,5,0,,0,0.0,0.07669635423995338,0.0,0.13867260418132402,0.0,1,1,204,BEIS > INUSA > Delsey > Travelpro > Monos,[Monos],Monos cannot be fairly ranked for this question because the provided product-page text does not include capacity or weight.,1.0,1.0,0.14285714285714285,3.0,0.6,0.0,0.0,0.0,0.013253892273713036,0.0,0.1145555403595045,1.0,1.0,0.1111111111111111,0.1111111111111111,0.2,3.0,0.6,3.0,7.0,0.0,0.0,1.0,1.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.05714285714285716,2.0,-0.39999999999999997,0.0,0.0,0.0,0.06344246196624034,0.0,0.02411706382181951,0.0,0.0,0.013888888888888895,0.0888888888888889,-0.07500000000000001,2.0,-0.39999999999999997,2.0,-2.0,0.2,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.02411706382181951
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_16.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,16,20,16-20,18,Monos,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,5,0.2,0,1,1,6.0,0.16666666666666666,0.16666666666666666,5,0.2,5,0,,0,0.0,0.07669635423995338,0.0,0.13200593751465733,1.0,4,0,368,Travelpro > BEIS > INUSA > Travelpro > Delsey > Monos,[Monos],"Its page emphasizes elegance, soft-touch handles, quiet dual-density wheels, a peach-skin-touch interior, SECURITECH® zip, corner protection, a removable pouch, a USB port, and says it is perfect for stylish overpackers who like a little extra room for “just in case.”  

Monos is a good match for shoppers who want a polished, compact, warranty-backed everyday carry-on rather than the largest listed bag.",1.0,2.0,1.0,1.0,1.0,1.0,7.0,0.3684210526315789,0.05049717639278173,0.028985507246376812,0.4547981385584953,1.0,1.0,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,6.0,1.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,-1.0,-0.8333333333333334,4.0,-0.8,-1.0,-7.0,-0.3684210526315789,0.026199177847171656,-0.028985507246376812,-0.322792201043838,0.0,0.0,-0.033333333333333354,-0.16666666666666666,-0.8333333333333334,4.0,-0.8,4.0,5.0,-1.0,0.2857142857142857,-2.0,-1.0,0.0,-1.0,-4.0,-1.0,-0.322792201043838
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_16.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,16,20,16-20,19,Monos,1,1,1.0,1.0,1,1.0,0.14285714285714285,1,1.0,1,1,1,1.0,1.0,0.125,1,1.0,1,1,expansion;overhead_bin_or_airline_fit,2,0.10526315789473684,0.06745994912901292,0.0625,0.3272529547380833,-0.2,2,3,245,Monos > BEIS > Travelpro > Delsey > BEIS > Travelpro > INUSA,"[Monos]

I would not recommend BÉIS for shoppers who want the smallest, lightest, least overpacker-oriented carry-on.",I would not recommend Monos for shoppers who need a spec-heavy comparison before buying.,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.21052631578947367,0.006954464397050034,0.022222222222222223,0.33016282270397146,1.0,1.0,0.125,0.125,1.0,1.0,1.0,1.0,1.0,1.0,0.25,5.0,3.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,0.060505484731962884,0.04027777777777777,-0.0029098679658881577,0.0,0.0,0.0,0.01785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,-0.45,-3.0,0.0,0.0,0.0,0.0,0.0,-0.0029098679658881577
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_16.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,16,20,16-20,20,Monos,1,2,6.0,0.16666666666666666,6,0.0,0.2857142857142857,5,0.2,0,1,2,7.0,0.14285714285714285,0.25,5,0.2,5,0,capacity_volume;comparison_ready_evidence;dimensions;tradeoff_or_limitation;weight;wheels_mobility,6,0.3157894736842105,0.027076679830138065,0.03571428571428571,0.27393037356001254,0.0,5,5,253,Travelpro > BEIS > Delsey > INUSA > INUSA > Monos > Monos,"[Monos] However, the provided Monos page is harder to compare because it does not include capacity, weight, dimensions, or an explicit spinner/360° wheel specification in the text. [Monos]","Monos has strong trust and quality signals, including a 4.9 review rating, limited lifetime warranty, 100-day trial, free shipping, TSA-approved lock, polycarbonate shell, interior compression, and overhead-bin travel language. However, the provided Monos page is harder to compare because it does not include capacity, weight, dimensions, or an explicit spinner/360° wheel specification in the text.",1.0,2.0,0.5,2.0,0.8,0.0,10.0,0.5263157894736842,0.041115775826809475,0.022222222222222223,0.3834863130600987,1.0,2.0,0.2857142857142857,0.2,0.5,2.0,0.8,2.0,2.0,0.8,0.6,8.0,2.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,-0.33333333333333337,3.0,-0.6000000000000001,0.0,-4.0,-0.21052631578947367,-0.01403909599667141,0.01349206349206349,-0.10955593950008619,0.0,0.0,-0.0357142857142857,0.08571428571428569,-0.35714285714285715,3.0,-0.6000000000000001,3.0,4.0,-0.8,-0.6,-3.0,3.0,0.0,0.0,-3.0,0.0,-0.10955593950008619
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_6.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,6,10,6-10,6,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,176,Delsey > Delsey > Delsey > BEIS,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_6.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,6,10,6-10,7,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,183,Travelpro > Delsey > Travelpro > Travelpro > Travelpro,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_6.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,6,10,6-10,8,Monos,1,1,5.0,0.2,5,0.2,0.16666666666666666,4,0.4,0,1,1,6.0,0.16666666666666666,0.14285714285714285,4,0.4,4,0,,0,0.0,0.025706757542918308,0.0,0.128474684841917,1.0,2,0,185,INUSA > INUSA > Travelpro > Delsey > Monos > BEIS,[Delsey] [Monos] [BEIS],"You may also give up Delsey’s patented SECURITECH zip and corner protection, Monos’s aerospace-grade or unbreakable polycarbonate shell and reverse coil YKK zippers, and BÉIS’s weight indicator, expandable 49-61 L capacity, and dedicated pouches for dirty clothes, shoes, undergarments, and damp clothing.",1.0,2.0,0.25,2.0,0.8,0.0,7.0,0.3684210526315789,0.06814703088726348,0.1267605633802817,0.3229943678774774,1.0,2.0,0.18181818181818182,0.18181818181818182,0.25,2.0,0.8,2.0,4.0,0.4,1.0,2.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,-1.0,-0.04999999999999999,2.0,-0.4,0.0,-7.0,-0.3684210526315789,-0.04244027334434518,-0.1267605633802817,-0.1945196830355604,0.0,-1.0,-0.038961038961038974,-0.015151515151515166,-0.08333333333333334,2.0,-0.4,2.0,1.0,-0.2,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,-0.1945196830355604
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_6.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,6,10,6-10,9,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,3.0,0.3333333333333333,0.2,3,0.6,3,0,cleaning_care;durability_protection;lock_security;material_shell;price_value;sustainability;weight;wheels_mobility,8,0.42105263157894735,0.03958194216498044,0.04878048780487805,0.24944398791951727,1.0,5,0,191,Travelpro > Delsey > Monos > INUSA > BEIS,"[Monos] INUSA is the budget-protection pick, with an impact-resistant functional design, lightweight PC/ABS-engineered material, hard-flex construction for strength and durability, a water/scratch-resistant micro diamond finish, smooth gliding oversized zippers, and a Travel Sentry Approved lock.","Monos stands out for premium shell and closure details, with an unbreakable aerospace-grade polycarbonate shell, an integrated TSA-approved lock, colour-coordinated gaskets, and reverse coil YKK zippers.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,6.0,0.3157894736842105,0.04551755094833348,0.06666666666666667,0.23226140492650882,1.0,2.0,0.2222222222222222,0.2,0.3333333333333333,3.0,0.6,3.0,3.0,0.6,1.0,5.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,-0.005935608783353037,-0.017886178861788615,0.017182582993008455,0.0,-1.0,-0.0222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017182582993008455
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/monos_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\monos_6.txt,one_product_geo_rewrite_against_current,Monos,geo_rewrite_2023_2024,6,10,6-10,10,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,148,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Travelpro,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_1.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,1,5,1-5,1,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,1,4.0,0.25,0.25,3,0.6,3,0,,0,0.0,0.04874387582921571,0.0,0.15974877516584313,-0.3333333333333333,1,2,173,Delsey > Monos > Travelpro,[Travelpro],"Travelpro is also a strong option if your 3-5 day trip may stretch longer, because the expandable version is listed for 4-6 days with 45 L of volume and a 2-inch expansion feature, but the page warns that the fully expanded carry-on may not meet airline restrictions.",0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,1.0,1.0,0.3333333333333333,-3.0,0.6,0.0,0.0,0.0,0.04874387582921571,0.0,0.15974877516584313,1.0,1.0,0.25,0.3333333333333333,0.25,-3.0,0.6,-3.0,-3.0,0.6,-0.3333333333333333,1.0,2.0,1.0,1.0,3.0,0.0,0.15974877516584313
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_1.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,1,5,1-5,2,Travelpro,1,1,1.0,1.0,1,1.0,0.3333333333333333,1,1.0,1,1,1,1.0,1.0,0.3333333333333333,1,1.0,1,1,cleaning_care;durability_protection;lock_security;material_shell,4,0.21052631578947367,0.06664029147743611,0.15555555555555556,0.3620999881200486,1.0,2,0,136,Travelpro > Monos > Delsey,"[Travelpro]
Monos is a very close alternative because its page describes a high-quality polycarbonate shell as dent-resistant, impact-friendly, and virtually unbreakable, and it also includes an aerospace-grade water-resistant polycarbonate hard shell, YKK reverse-coil zippers, and a TSA-accepted combination lock.","For durability and protecting belongings, I would recommend Travelpro first because it has an ultra-strong 100% polycarbonate shell that flexes on impact to help prevent cracking, aluminum corner armor for high-impact areas, a textured finish to reduce visible scuffs or scratches, and a built-in TSA-approved lock.",1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.21052631578947367,0.1450654140823586,0.25,0.4752850126410332,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07842512260492249,-0.09444444444444444,-0.11318502452098456,0.0,-1.0,-0.16666666666666669,-0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,-0.11318502452098456
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_1.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,1,5,1-5,3,Travelpro,1,1,1.0,1.0,1,1.0,0.3333333333333333,1,1.0,1,1,1,1.0,1.0,0.3333333333333333,1,1.0,1,1,wheels_mobility,1,0.05263157894736842,0.029564782480923812,0.027777777777777776,0.3039392722856584,1.0,4,0,123,Travelpro > Delsey > INUSA,"[Travelpro]
Delsey is also especially appealing for mixed airport-and-street travel because its page says it moves through airports and demanding city streets with soft-touch handles and dual-density wheels for precise, effortless, quiet handling.","For easiest movement through airports, streets, and crowded spaces, I would slightly favor Travelpro because its PrecisionGlide system is described as delivering precise control and an effortless roll using eight MagnaTrac self-aligning spinner wheels, a sturdy four-stop PowerScope Lite handle, and a comfortable Contour Grip.",1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.15789473684210525,0.08817039414709656,0.25,0.453379692864507,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,-0.058605611666172744,-0.2222222222222222,-0.1494404205788486,0.0,0.0,0.0,-0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.1494404205788486
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_1.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,1,5,1-5,4,Travelpro,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,1,3.0,0.3333333333333333,0.25,3,0.6,3,0,,0,0.0,0.04874387582921571,0.0,0.15974877516584313,-1.0,0,1,132,BEIS > Monos > Travelpro,[Travelpro],"Travelpro is solid but less specialized than BEIS for separate item categories, with two zippered divider panels, multiple accessory pockets, and a water-resistant pocket for damp items or toiletries.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,1.0,0.05263157894736842,0.05954907548255893,0.10810810810810811,0.1886523471022017,1.0,1.0,0.25,0.25,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,1.0,2.0,0.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,0.0,0.0,1.0,-0.20000000000000007,0.0,-1.0,-0.05263157894736842,-0.010805199653343221,-0.10810810810810811,-0.028903571936358563,0.0,0.0,0.0,0.08333333333333331,0.0,1.0,-0.20000000000000007,1.0,0.0,0.0,-2.0,-2.0,1.0,0.0,0.0,-1.0,0.0,-0.028903571936358563
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_1.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,1,5,1-5,5,Travelpro,1,2,2.0,0.5,2,0.8,0.3333333333333333,2,0.8,0,1,2,2.0,0.5,0.2,2,0.8,2,0,lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.07663476053436451,0.13,0.34359888193143434,-0.13043478260869565,10,13,231,Monos > Travelpro > Travelpro > BEIS > Delsey > INUSA,"[Travelpro]
However, Travelpro has a clearer travel limitation than Monos because its page says the fully expanded carry-on may not meet airline restrictions. [Travelpro]
The product-page texts do not provide enough information to give BEIS, Delsey, or INUSA the same level of overall purchase-confidence ranking: BEIS lists a TSA lock and limited lifetime luggage warranty but does not provide a return or trial policy in the provided text, Delsey lists a TSA-accepted lock, 10-year limited worldwide warranty, and 30-day return window but does not state broad airline-bin compatibility, and INUSA lists airline suitability, a TSA-approved lock, and a 10-year warranty but does not provide a return or trial policy in the provided text.","Travelpro is another confidence-building choice because it is sizer-bin tested for overhead bins on most major domestic airlines, has a built-in TSA-approved lock, a 100-day no-questions-asked trial with paid return shipping, a limited warranty, and extra Trusted Companion Promise benefits for registered products during the first five years. However, Travelpro has a clearer travel limitation than Monos because its page says the fully expanded carry-on may not meet airline restrictions.",1.0,1.0,0.25,2.0,0.8,0.0,5.0,0.2631578947368421,0.07558679129363312,0.09523809523809523,0.21536798482514266,1.0,1.0,0.14285714285714285,0.14285714285714285,0.25,2.0,0.8,2.0,4.0,0.4,0.3333333333333333,4.0,2.0,baseline_curr/baseline_1_curr.txt,1-5,True,0.0,1.0,0.25,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.001047969240731389,0.03476190476190477,0.12823089710629168,0.0,1.0,0.05714285714285716,0.19047619047619047,0.25,0.0,0.0,0.0,-2.0,0.4,-0.46376811594202894,6.0,11.0,0.0,1.0,0.0,0.0,0.12823089710629168
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_11.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,11,15,11-15,11,Travelpro,1,3,2.0,0.5,2,0.8,0.2727272727272727,2,0.8,0,1,3,2.0,0.5,0.2727272727272727,2,0.8,2,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.08016906847645289,0.12345679012345678,0.4266575953717038,-0.2727272727272727,4,7,305,Monos > Travelpro > Travelpro > INUSA > BEIS > Delsey > Monos > Travelpro > BEIS > Delsey > INUSA,"[Travelpro]
Travelpro has a possible limitation if expanded, because the page specifically warns that the fully expanded Carry-On may not meet airline restrictions. [Travelpro]
INUSA says the spinner carry-on is designed to be accepted by most airlines onboard and is suitable for most major airlines, but its exterior measurement is 13.78"" W x 8.66"" D x 23.19"" H, so the page leaves a shopper needing to confirm whether that height works for stricter carriers. [Monos] [Travelpro] [BEIS] [Delsey] [INUSA]","Travelpro also gives strong airline-fit language for domestic travel because it says the bag has been sizer-bin tested for overhead-bin space on most major U.S. Travelpro has a possible limitation if expanded, because the page specifically warns that the fully expanded Carry-On may not meet airline restrictions. Overall, Monos seems safest for stricter or international fit concerns, Travelpro seems safest for major domestic-airline fit when not expanded, and BEIS, Delsey, and INUSA should be double-checked against the exact airline before purchase.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,3.0,0.15789473684210525,0.03529164239161998,0.02,0.19163727584674506,1.0,1.0,0.2,0.2,0.3333333333333333,3.0,0.6,3.0,3.0,0.6,0.6,4.0,1.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,2.0,0.16666666666666669,-1.0,0.20000000000000007,0.0,1.0,0.05263157894736842,0.04487742608483291,0.10345679012345678,0.23502031952495872,0.0,2.0,0.0727272727272727,0.0727272727272727,0.16666666666666669,-1.0,0.20000000000000007,-1.0,-1.0,0.20000000000000007,-0.8727272727272727,0.0,6.0,0.0,2.0,1.0,0.0,0.23502031952495872
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/travel_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\travel_11.txt,one_product_geo_rewrite_against_current,Travelpro,geo_rewrite_2023_2024,11,15,11-15,12,Travelpro,1,3,3.0,0.3333333333333333,3,0.6,0.2727272727272727,2,0.8,0,1,3,3.0,0.3333333333333333,0.2727272727272727,2,0.8,2,0,cleaning_care;dimensions;durability_protection;material_shell;packing_organization;weight,6,0.3157894736842105,0.09763925464061395,0.28,0.4413524123316315,1.0,8,0,258,Monos > Monos > Travelpro > Travelpro > INUSA > BEIS > Delsey > Monos > Travelpro > INUSA > BEIS,"[Travelpro]
Travelpro also mentions aluminum corner armor for high-impact areas and an interior water-resistant pocket for damp items or toiletries. [Travelpro]
INUSA directly mentions a water/scratch-resistant finish, plus a micro-diamond PC/ABS hard-flex construction described as lightweight, strong, durable, and impact-resistant. [Monos] [Travelpro] [INUSA] [BEIS]","Travelpro is also strong for repeated-trip wear because it says the shell is easy-to-clean 100% polycarbonate, flexes on impact to help prevent cracking, and has a textured finish that helps reduce the visibility of scuffs or scratching. Travelpro also mentions aluminum corner armor for high-impact areas and an interior water-resistant pocket for damp items or toiletries. For easiest cleaning and strongest keep-looking-good evidence, Monos and Travelpro are the most detailed, with INUSA also strong on water and scratch resistance and BEIS useful if stain resistance matters.",1.0,1.0,0.5,2.0,0.8,0.0,5.0,0.2631578947368421,0.04441373281152622,0.08695652173913043,0.25789113710387657,1.0,1.0,0.2,0.2,0.5,2.0,0.8,2.0,2.0,0.8,1.0,2.0,0.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,2.0,-0.16666666666666669,0.0,0.0,0.0,1.0,0.05263157894736842,0.05322552182908773,0.1930434782608696,0.18346127522775496,0.0,2.0,0.0727272727272727,0.0727272727272727,-0.16666666666666669,0.0,0.0,0.0,1.0,-0.20000000000000007,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.18346127522775496
